X1	X2	Y	dataset
-0.1275709924732338	-0.978491108	YES	Train
0.8099596326800603	3.652650647	NO	Train
1.485567761665356	6.989967778	NO	Train
-0.5641984768919293	-3.135310011	NO	Train
1.6379116413844987	7.742504371	NO	Train
0.35711652925085013	1.415731075	YES	Train
0.4931458107286953	2.087678069	NO	Train
-0.7673369769133943	-4.138757967	NO	Train
1.1561415432676956	5.362693453	NO	Train
0.7148277476557199	3.18272547	YES	Train
1.2532199456700641	5.842233887	NO	Train
0.13684745105189022	0.327662805	NO	Train
-0.002578880708000826	-0.361064677	NO	Train
-0.49684334740202396	-2.802594317	YES	Train
0.3801845620122243	1.529680771	YES	Train
-0.21245518319946854	-1.397795512	NO	Train
-1.514023830487693	-7.827184321	YES	Train
-1.2432905701390453	-6.489836961	YES	Train
1.111840943555767	5.143860754	NO	Train
1.1996676309542393	5.577700277	NO	Train
-0.6094670782169006	-3.35892437	YES	Train
-0.8137890668255968	-4.368218432	YES	Train
-0.4506690026086858	-2.574505836	NO	Train
-0.20270122547612676	-1.349613661	NO	Train
0.03505473204072737	-0.175165048	NO	Train
1.4929396397484942	7.026382815	NO	Train
1.9257389525600872	9.16429161	NO	Train
-1.5365566597756932	-7.93849026	YES	Train
0.41318035920023766	1.692670875	NO	Train
0.321961929914356	1.242077086	YES	Train
0.6220579403410035	2.724468303	NO	Train
-0.23095798726125374	-1.489194242	NO	Train
-0.4398179236885533	-2.52090451	YES	Train
-1.1705060210121234	-6.130301437	YES	Train
-0.3848971055642436	-2.249610872	NO	Train
-0.31540670540645194	-1.906347532	NO	Train
0.4430515770428766	1.840226422	NO	Train
-0.1310945455932006	-0.995896485	NO	Train
-0.6647439561725408	-3.631976845	YES	Train
-0.21527433267620724	-1.41172133	YES	Train
-1.44714257816008	-7.496809449	YES	Train
-0.602608437598883	-3.325044584	NO	Train
1.4948673522265845	7.035905181	NO	Train
-0.9071808081823741	-4.829547781	YES	Train
-1.6724035573489462	-8.609536328	YES	Train
-0.8659602035360415	-4.625929405	YES	Train
-1.1316975426290106	-5.938598297	YES	Train
0.4671461049785415	1.95924672	NO	Train
-1.3265831757250302	-6.901279375	YES	Train
-0.13248053135787533	-1.002742871	NO	Train
0.2188856624578215	0.732908859	YES	Train
0.7902909230001595	3.555492666	YES	Train
1.1082601762984752	5.126172755	NO	Train
0.8120204554513587	3.662830541	NO	Train
0.8982597174568538	4.088828622	NO	Train
-1.1932487659094737	-6.242644301	YES	Train
-0.5977257469798913	-3.300925444	NO	Train
0.7102879778726696	3.160300264	YES	Train
-1.4838798993871112	-7.678281646	YES	Train
-0.47849314298469525	-2.711949387	YES	Train
0.1481988853387414	0.383735748	YES	Train
-1.842364444730713	-9.449096062	YES	Train
-0.43912061092851234	-2.517459978	NO	Train
1.1177634784776713	5.173116437	NO	Train
0.9683150583819606	4.434882613	NO	Train
-0.6028487518752684	-3.32623167	YES	Train
0.37442636646147015	1.501236879	YES	Train
-0.5226897000242022	-2.930268144	YES	Train
0.29946769712119997	1.130961803	NO	Train
-1.0790485344028842	-5.678526771	YES	Train
-1.320306229039858	-6.870272996	YES	Train
0.09148896554021471	0.103604443	YES	Train
-0.9983991050721728	-5.280140916	YES	Train
0.32461486987466	1.255181875	NO	Train
-1.0791938038794897	-5.679244362	YES	Train
1.2028631407926167	5.593485211	NO	Train
-1.2877491868030526	-6.70945022	YES	Train
0.7362413115910412	3.288502548	YES	Train
-0.10420411523249716	-0.863065203	NO	Train
0.6732059664797785	2.977125393	NO	Train
1.1652155292837214	5.407516432	NO	Train
-0.9180954024026512	-4.883462855	NO	Train
0.27482908748185164	1.009253892	YES	Train
1.2195057153077002	5.675694922	NO	Train
0.7057989769264931	3.138125842	NO	Train
-0.43981141401202495	-2.520872354	YES	Train
1.1545546804568516	5.35485479	NO	Train
-1.284074725631398	-6.691299399	YES	Train
1.3652197356502618	6.395481845	NO	Train
-0.8575566392994629	-4.584418124	YES	Train
-0.14869087598375677	-1.082817486	YES	Train
1.3850568486942318	6.493471692	NO	Train
-0.1830415122517839	-1.25250012	YES	Train
0.15334153384502355	0.409139008	YES	Train
0.6487555441066668	2.856347075	NO	Train
0.40798472796783836	1.667005895	NO	Train
1.6684940830906123	7.893573167	NO	Train
-1.4253845767046354	-7.389330945	YES	Train
1.141151984865679	5.288649184	NO	Train
-1.1480175836854325	-6.019214782	YES	Train
-1.7544698324732537	-9.014921009	YES	Train
-0.6236787082077537	-3.429125888	YES	Train
-1.4768734830791712	-7.643671889	YES	Train
-1.6909942855685718	-8.701369379	YES	Train
-0.8516786716523358	-4.555382591	YES	Train
-0.8190174942278032	-4.394045416	YES	Train
-1.4789145683071752	-7.653754285	YES	Train
-1.0752038446636656	-5.659535068	YES	Train
0.47628964813125835	2.004413292	YES	Train
0.7011396127898237	3.115109873	YES	Train
-0.5594604684696693	-3.111905561	YES	Train
0.002875921525488287	-0.334119464	NO	Train
-0.9801622693559479	-5.190055996	YES	Train
-1.773357639891133	-9.108221549	YES	Train
-1.4967345687215723	-7.741780154	YES	Train
-0.3454756084159895	-2.054879589	YES	Train
-0.03405860953816134	-0.516565823	NO	Train
-1.5585947528377693	-8.047352339	YES	Train
1.1105652680212112	5.13755927	NO	Train
0.9496443228448979	4.342654348	NO	Train
-1.404895567413274	-7.288120911	YES	Train
1.399638053038921	6.565498805	NO	Train
-0.6609557242529611	-3.613264028	YES	Train
0.029367588649713262	-0.203257962	NO	Train
-1.3766247829800011	-7.148471062	YES	Train
0.2986426905658112	1.126886499	YES	Train
-1.7393580052762507	-8.940272766	YES	Train
-1.592373398145834	-8.214209496	YES	Train
-0.21352674648631886	-1.403088738	YES	Train
-0.2888345123122438	-1.775088254	NO	Train
0.2450533707398663	0.862170094	YES	Train
0.9897417566565395	4.540724571	YES	Train
-0.23989755157455073	-1.533353215	YES	Train
1.7945851463171432	8.516428114	NO	Train
-0.3485799153702843	-2.070214006	NO	Train
-0.37409642420511874	-2.196258496	YES	Train
-1.9050620913634606	-9.75880508	YES	Train
1.193054063381302	5.545031084	NO	Train
-0.16350879237867905	-1.156013891	YES	Train
1.7443903859454049	8.268479893	NO	Train
0.8657459408024486	3.928219566	YES	Train
-0.13621043794425786	-1.021167577	YES	Train
1.4956031701808068	7.039539918	NO	Train
0.7900459722291376	3.554282677	YES	Train
-1.7445657875944276	-8.965997769	YES	Train
1.3789224575684011	6.463169498	NO	Train
-0.6518657903796906	-3.568362271	NO	Train
1.142636808152791	5.2959838	NO	Train
1.143218987942822	5.298859607	NO	Train
-0.048873310165834766	-0.589746343	NO	Train
-0.34767751743352304	-2.06575641	YES	Train
0.6402609367115553	2.814386066	YES	Train
-0.5428384072498537	-3.02979718	YES	Train
0.308887242380127	1.177491749	NO	Train
1.6525482840584984	7.814805334	NO	Train
-0.5783876679735348	-3.205400687	NO	Train
0.31936169310984686	1.229232636	YES	Train
